OverallRating,ReviewHeader,ReviewBody,SeatType,SeatComfort,CabinStaffService,GroundService,ValueForMoney,Recommended,Food&Beverages,InflightEntertainment
1,always customer review,flew 215 lhrbos economy 747 flight 45 minute late take seat uncomfortable crampedmeal serve overlooked slop stitch work eventually overhead light work large people become less space seem give anyone plus point politeness professionalism cabin staff,Economy Class,1,4,3,1,0,1,2
8,always customer review,ist efficient usual no queue check security proceed lounge relaxed watch plane take glass champagne board time cabin crew friendly food excellent course champagne thing need believe retire old aircraft overall product excellent think cabin crew let plane not personal etc,Business Class,4,5,3,4,1,5,3
1,always customer review,come back morning flight cuba ba106 not impressed cabin crew not friendly helpful plane old crew tire old look like get bad bunch hostess manage flight particular happen cabin hot several time wife ask ignore food quickly give many time people miss ask water number time no genuine warmth really like fly 3 class air line id love fly support appal would not recommend next time fly enemy pay extra bow notice number people complain crew site seem consistently bad,Economy Class,2,1,3,4,0,3,4
7,always customer review,flew heathrow lyon return late flight way make 10 mind time water hardly worth effort comprise unappetising look sandwich one drink not even tea coffee outbound crew good check good especially heathrow,Economy Class,3,5,3,4,1,2,1
5,always customer review,lhrmctlhr excellent outbound flight taste food wine friendly cabin crew although entertainment system much term choice different story way back though standoffish cabin crew no white champagne rise fully water not big thing indicative slip shod sometimes day seat comfortable slept way back rather try food drink,Business Class,4,3,3,3,0,2,2
1,always customer review,london budapest club worldnow dont even mention fact luggage arrive price club world huge rip sit new slimline type seatwhich thinner previous one genius obviously think put thinner seat not squeeze another 2 extra row mean leg space less half old day exactly like economy class pay 300 dollar 3 stale finger sandwich stone bargain shame louse service never fly,Business Class,1,2,3,1,0,1,1
8,always customer review,flew premium economy boston london london johannesburg seat comfortable leg room ample enough even 6 foot passenger flight attendant attentive flown air france premium economy september 2013 must say premium economy much good french airline really worth extra money,Premium Economy,4,5,3,4,1,4,4
4,always customer review,first longhaul flight id take 20 year high hope londoncape town flight would far comfortable pleasant budget carrier use european trip boy wrong squeeze tightly almost impossible get without injure poor person aisle seat person front decline seat daughter could hardly move ask flight attendant make person put seat upright could eat meal even worse actually pay extra choose seat advance think window centre seat bad come always know moment airline offer direct lhrcape town service well,Economy Class,1,3,3,2,0,4,4
9,always customer review,economy class 28 aug london new york board terminal 5 love sit patrick orlando patrick club world way b77200 worth money every penny crew outbound sector fairly young little rude seem like everything chose ask something get cart polite enough not really interested passenger crew bound not disrespectful old much nicer nothing much bother get got right away lieflat bed comfortable enough baggage allowance 3 bag per passenger great shopping food drink good however think food thomson always premium well club world form schedule carrier always ten time well virgin many way would fly no question ask,Business Class,4,4,3,5,1,4,4
1,always customer review,regularly fly perthhong konglondonport spain day perch london via chatham pacific business class excellent sadly swap london trinidad club world euphemism sum sky chatham pacific business class seat 4 across width aircraft club sum 8 across night flight mean trip people trip door abysmal service average poor seat personal space design louse not much space work film choice limit video screen tiny reminiscence old analogy 625 line vs overall impression dreary coffinlike space minimal storage clumsy entertainment average food indifferent service dont fly someone else anyone else,Business Class,1,2,3,1,0,2,1
6,always customer review,travelled montreal must august 2014 montreal st september 2014 aircraft use 77200 4 class sector not normally offer first service business class passenger spread throughout first club world cabin flight time cabin crew excellent especially outward leg check baggage reclaim smooth efficient lounge terminal 5 look tire rather dirty use food choice limit although enjoy hot soup seating date even new first class seat rather disappointing compare even business class carry embrace later food well par term quality quantity know struggle make end meet ultimately appreciate people pay premium cabin expect certain experience seat food make major element experience guess little competition north atlantic route help explain share route far east australia diminishing,Business Class,2,5,3,3,1,2,4
5,always customer review,book always holiday flight hotel london city airport florence peretola airport either come rep husband ask upgrade business class tell would extra 300 return trip significant birthday think not reason none bother upgrade particular flight 1 no separate lounge either london city peretola airport 2 faster board entirely painless get onto bus take airplane florence 3 big seat leg room small plane throughout 4 luggage first no point take hour get custom florence 5 good meal yes choice meat fish nice worth 75 rep tell u lack facility suggest hotel upgrade instead perfectly pleasant flight holiday great pay extra 300 no reason whatsoever,Business Class,4,3,3,1,0,5,1
1,always customer review,learn fly cuba last friday business let sum boring food surly crew dirty plane expensive product get imaginative flight entertainment touch modern medium screen poor see movie give sandwich get land awful think frequent ulcer awfully feed crew make feel way plane horribly dirty coffee spilt wipeable area around seat business expect good not enjoyable fun experience mean never upgrade take care frequent ulcer choose different airline,Business Class,1,1,3,1,0,1,1
2,always customer review,flew patrick grenade first time due date dedicate virgin customer upgrade premium economy apart extra leg room ideal hobby no odds 53 no benefit total waste money almost double cost upbraiding virgin service not great food awful welcome board drink premium economy orange juice round plastic carbon virgin offer orange juice champagne glass no idea food offer no menu provide disgruntled chicken beef response ask steward old fatty plane small v first last time fly change date holiday future ensure virgin flight overall overprice upgrade even compare virgin economy service would strongly recommend dont waste money well still go virgin,Premium Economy,2,2,3,1,0,1,2
1,always customer review,flew indirect orlando back although miamiorlando orlandodallas dallaslondon flight american airline partner flight ba0209 old plane staff great food alright flight entertainment poor screen no control film run different time flown virgin singapore long haul rate way behind aspect nothing compare 737300 flew american airline dallas london 1531 understand upbraid fleet see fly old plane unfortunate enough fly first 20 mind plane stand like toilet extent level complaint people stand protest delay take flight entertainment joke poor quality share screen 30 others two film no choice crew friendly ever encounter no meet greet goodby think book would ensure level quality would demand certain level quality partner unfortunately not worst flight ever family five not fly,Economy Class,2,1,3,2,0,1,1
9,always customer review,lhrphl 787 dreamliner seat k recommend seat k k get aisle access no passenger climb foot leave seat seat feel little claustrophobic compare upper deck 747 comfortable service outstanding provide male crew food quality improve menu choice entertainment system excellent tale version 787 screen big picture quality well aircraft also quiet window gimmick dim window rather use conventional blind,Business Class,4,5,3,5,1,5,5
4,always customer review,travel rome staff rome wonderful contrast heathrow entirely fault leave passport plane ask assistance three member staff helpless anything help may not seem terrible got situation finally deign speak tell plane leave pointed plane still outside terminal building response ignore finally find one polite helpful well inform kind person help trolley collector,Business Class,3,1,3,3,0,3,1
10,always customer review,boston return quick checking heathrow let slow fast track airport fault b gate lounge quiet nice refreshment dont think child game console work entire time open short walk board full plane leave slightly early land well ahead schedule crew excellent work hard throughout decent food well entertainment new system good older system back not good screen not best order return flight comment pretty much except wife video system work way back let sit first keep,Business Class,5,5,3,5,1,5,4
7,always customer review,bkklhredilhrbkk outbound flight standard not beyond standard not compare top tier airline return flight similar fault lay ground service ed latter overcrowd rather scruff return flight no magazine forget load individual bottle water forget load need return try alternative night flight stop night flight last autumn,Business Class,4,4,3,4,1,4,3
2,always customer review,lgwmcolgw 1125th august economy class get gate lounge tell seat reallocate another seat reason big family party want separate consider pay lot money family sit together get plane think would virgin atlantic no want old plane fatty one well food drink limit whole 9 hour flight no snack board food limit get people front decide decline chair front within told hold dinner luckily get burnt well sorry next time fly va,Economy Class,2,3,3,2,0,3,1
10,always customer review,lgwfaro return 19th26th aug economy 2 adult 2 child whole experience check arrival faro outstanding regular traveller route get use ex mi abuse route seat perfectly comfortable despite reduced seat pitch never problem request one drink flight crew fantastic direction totally service orientated start finish one minor issue one toilet rear whole economy cabin,Economy Class,5,5,3,5,1,5,1
3,always customer review,fly twice business class delhi say absolutely poor colleague fly new delhi business trip pioneer aircraft create concord key word basically turn no fill airline allow explain blue worn carpet pad fabric seat stain worn grey plastic panel little grain grit dirt get taft image quality v tape door look like directly take 1980 film airplane still get odd knock legs economy passenger board plane hand luggage no private space staff fine fly business class customer get factor none plastic translucent slide divide seat batter shifted crew serve food drink toilet exactly economy except business class stick plastic flower glass food ok nothing special normally little thing make difference need total make flight happens everyday london delhi door plane match experience get dull wont fly long haul advice avoid book flight look online airline offer,Business Class,1,3,3,1,0,2,1
9,always customer review,flew london dora newly refurbish 77 smooth ride airport pleasant staff hand help boarding time slight delay put u back half hour delayed take captain good keep u informed cabin crew friendly enough seem tired service no smile food average not anything write home felt eat quickly flight attendant wait finish last bite stern look flight entertainment excellent keep entertain throughout six hour get array move game music choose seat really come get good lip overall enjoyable experience would definitely fly,Economy Class,4,3,3,4,1,2,5
3,always customer review,77 economy give return family holiday u fly economy flight slightly delay delay make journey staff pleasant fine however food terrible main meal choice chicken carry rice verge past breakfast landing cold box consist croissant bag cranberry granular bar happen 2 meat choice veggie choose verge option advance cook breakfast flag tail not serve food silver executive club member food deteriorate last couple year give make several complaint,Economy Class,3,3,3,3,0,1,3
7,always customer review,flew must return club world 77200 gaze loyal customer fly club world many time long haul fleet start show age cabin look bit old equipment not work flight would not stay position keep fall back default position therefore not viable stuff offer cup protector pilot arm keep place not type quality expect pay several thousand flight food service good usual need make sure inspect make sure everything work club cabin every trip pay sort money club first ticket cost expect everything perfect age comment club world layout start annoy climb someone leg get use toilet generally still think good quality product try embrace later etc yet,First Class,4,4,3,3,1,4,3
6,always customer review,economy class 28 aug london new york board terminal 5 love sit time cafe hero coffee watch airplane take land choose terminal 5 board go quite smoothly flight full take 40 minute till actually take time suppose seat want comfortable cushion move seat want firm flight entertainment limit choice move disappoint screen small sometimes not work flight attendant woman polite smile best make pleasurable flight toilet clean headphone break ask new one land time take 15 minute till plane could park another 30 minute get captain inform u long line immigration would wait give u go ahead inside terminal 7 huge line take 25 hour finally reach officer far annoy fire experience land 1045pm get much choose airline land terminal handle large number passenger effectively,Economy Class,2,4,3,3,1,2,2
6,always customer review,back sin b77300er first class nice four month old sign wear already seat k reasonably private reasonably quiet useful wardrobe enough space put various item shoe seat almost no storage space thing leave loose footfall area forest double muddy seat although would rather cramp id imagine seat fine comfortable good enough get reasonable sleep 12hr journey cabin light temperature perfect view outside restrict angle seat interest land strap not see fun outside child guess food service excellent toilet fly concern door poor water supply small bowl not really good brushing teeth middleeastern airline much well really bethink overall first class equivalent others business class cabin crew attentive good product work,First Class,4,5,3,2,0,5,3
1,always customer review,travel family four malady despite numerous request many week advance get seat together outbound journey plane old entertainment system antiquate seem issue rout little competition similar story fly club mauritius trip entertainment system fail together return journey male watch think three part crime drama call tunnel watch third part discover fourth would not story experience aside many airline well entertainment system economy service business route pay kind money take two child business class want good entertainment keep occupied dont need space would also nice sit together food grim ten year old son normally devour everything ate nothing legs trip ten hour flight travel either end long time without food seem hurry serve food throw bottle water shut service hour arrival outbound journey press service button 15 minute self cancel pressed 15 minute later self cancel returned glass galley staff busy chat amongst notice presumably see service request either return trip service little chronic well standard expect food equivalent poor second business class trip give take malady time disappoint give cost give also travel economy embrace male actually good business embrace fantastic know monopoly direct route patrick male go via cuba embrace future,Business Class,2,2,3,1,0,1,1
10,always customer review,lhrlax order great crew flight new aircraft great although preferred 77300er a380 journey comfortable bedroom back 77 really upper game would happily fly future,Economy Class,5,5,3,5,1,5,5
8,always customer review,flew singapore heathrow b747 certainly aircraft show age think one main letdown flight entertainment slightly disappointing want single movie fancy suppose everyone different taste listen music though service board generally good least side aircraft steward serve kind attentive food good although get sense something miss meal overall want highly appeal also find seat comfortable soft singapore airline sleep well not usually one sleep particularly well flight certainly improve aspect overall find pleasure travel,Economy Class,4,4,3,4,1,4,2
9,always customer review,ba2590 20 aug law brim check online drop baggage clear security wrong chronic system run everyone check online wait long line simply bag rag sent way member staff case please get counter work clear queue quickly pity poor people squeeze way self check bag rag bag tell join line not understand system suppose efficient situation staff drag people line go miss flight even nice staff member bag tag could not explain go wrong flight delay board due flight come late no issue board staff board helpful drink wrap good captain keep u informed delay land 30 mind late apologise late arrival please patrick sort check,Economy Class,5,5,3,5,1,4,1
8,always customer review,lhryyz check 1000am 1310 departure check quick proceed fast track not fast lounge quite busy staff helpful depart time take offer drink new b787 aircraft nice clean sat convert flat bed good 20 mind flight drink run come ask lunch choose salmon state excellent main choose chicken option good hard finally choose ice cream dessert land time get bag quickly,Business Class,4,5,3,5,1,4,3
3,always customer review,flew london sydney club world business class do similar oz flight recently later airline experience like compare premium third division football club everything shod shabby second rate sad numerous example business lounge lay cabin comfort seat privacy food service second rate 2 k extra flight cost would seriously consider fly sydney via perch next time longer experience arrive feeling caress not bundle along really pain say poor way present country airline,Business Class,2,3,3,1,0,3,3
4,always customer review,back august 2014 mind buy ticket would great flight experience base reputation 4 star airline turn totally wrong use travel airline seem flight experience change airport heathrow worst many way not worth money spend firstly seat space really small imagine big medium size person secondly proportion food serve not generous comparison airline serve food twice 12 hour long haul journey thirdly service consider moderate seem like no one care toilet economy class no one gather top toilet roll lastly flight entertainment back dated move selection must 2 year old fly earphones outdated screen unhappy customer,Economy Class,1,2,3,1,0,1,2
7,always customer review,bare patrick flight seem late regular basis three time hour late two hour late summer four time involved seem summer schedule optimistic checking bare hopeless always queue bag drop seem used traveller thicken problem board poor regularly leave wait hot air bridge gate plane none do staff reputation no good seemingly use level service expect low cost carrier also go london board though always good despite age plane fair choice drink good sandwich nice crew flight end 50 minute wait luggage lot address,Economy Class,4,4,3,4,1,4,1
4,always customer review,patrick cancer 77200 club world return july old plane think use patrick food understand get wrong flew virgin upperclass cancer use year due date not use cabin crew not bad could better save money go virgin,Business Class,2,2,3,1,0,1,2
10,always customer review,lhrmadlhr ba458463 a319 gauze return b763 gbzhb excellent flight way cabin service good get seat request nice refurbish b763 return journey definitely choice carrier,Economy Class,5,5,3,5,1,5,3
9,always customer review,dxblhr b77200er ba0108 august 18 first class transfer embrace flight dub dub gallery lounge reception staff member excellent board reasonable time departure cabin crew outstanding definitely live fly serve slogan food taste well present not quite first class costcutting evident new first seat comfortable though forest poorly design storage area small flight item miss monitor control selection good screen could adjustable reach lovely cabin absence include color texture mood light window blind toilet cramp stocked cheap liquid soap toilet paper overall enjoyable flight longstanding loyal customer gold tier ask seriously consider improve product increasingly competitive market arrive little late remote stand disembark bus transfer,First Class,4,5,3,5,1,4,4
7,always customer review,flew patrick rome back holiday pleasantly surprised standard food service salad outward flight exceptional steward return leg fearful cabin anticipate passenger might want food baffle give fly first time past year food bad think pay compensation well defend flight ticket business usually ok letdown time lounge patrick like ryanair hold pen,Business Class,2,4,3,4,1,4,2
1,always customer review,july fly edinburgh patrick flight delay 3 hour hit lightning flight accept happen afterwards mean never use 1 information detail happen bedraggle 2 no time refreshment offer 3 flight delay allow people transfer back onto flight choose transfer later flight rather wait see happen lead delay 1 hour 4 no breakfast snack serve health safety reason 5 although state would well hydrate flight one drink service provide consisted 4 fluid oz cup water 700am 230pm 6 proceed leave luggage edinburgh travel patrick 7 give u run around hour half decide tell u could not track bag 8 take two day locate send edinburgh patrick would use recommend never month sunday,Economy Class,2,1,3,1,0,1,1
7,always customer review,flew munich boston via heathrow 15 august 2014 munich heathrow first flight munich 720 flight good leaving time due flight delay arrive london night not get breakfast served business class heathrow boston flight nice business seat ok nothing special comparison airline like siberia business much nicer cabin crew nice friendly food nice select salad instead hot meal manage good rest way boston meal,Business Class,4,4,3,4,1,4,3
8,always customer review,threw club world offer 400 gap upgrade pre icon day prior lounge experience positive good selection food well label treatment chair massage enemies staff attentive dreamliner great way fly although delayed half hour arrive ahead time felt relaxed address name throughout crew friendly yes smile two hot towel service multi course dinner serve without fuss not sure wash bag although convenient carry entertainment option excellent baggage wait carousal good flight,Business Class,4,5,3,4,1,4,4
5,always customer review,56 jnblhr 15 august 2014 business class a380 upper deck flight not live expectation many seat make business class cabin look crowd narrow seat row face opposite direction no problem impede free movement seat specially one middle window side also not much space storage personal item like speck etc window blind section upper deck keep lowered entire 11 flight no due outside light whatsoever land heathrow mark stand felt like sit light proof box artificial illumination think need keep blind open land take 747 business class comfortable a380,Business Class,2,4,3,3,0,4,4
1,always customer review,pay 2500 upgrade world traveller plus get departure lounge upgrade business class brilliant air hostess make point let u known plus people free upgrade return journey world traveller plus not happy table broken air steward sarcastic food bad plus steward seem favour paid lot money fly maladies no choice fly go direct steward male female need remember customer pay lot money service,Premium Economy,1,1,3,1,0,1,3
3,always customer review,flew london club world ba039 aug 7 cabin disgrace sit upper deck seat worry filthy window metallic look tape emergency exit door foam strip hang addition carpet worker filthy inside food service excellent vote wallet boycott wherever possible,Business Class,3,5,3,2,0,3,2
6,always customer review,lgwtfslgw club europe travel hand baggage give well publicist issue swissport baggage handling law outbound flight 1572014 best time departure rarity seem law a320 fair condition additional leg room club europe two excellent flight attendant return 2272014 different story probably worst flight ever delay departure ti though 10 minute late arrival law no additional leg room a320 club europe lazy cabin crew bare minimum limited grace scream infant control toller ignorant teenager club europe cabin not airline fault could do manage situation one example two teenager row 1 immediately decline seat face couple front u take cabin crew even make teenager raise seat meal service credit couple front u though manner not decline seat face substantial premium fly club europe not worth people child not control promise additional personal space not provide score average flight outbound top mark across board bar entertainment none bound would prefer score zero,Business Class,3,3,3,3,1,4,1
7,always customer review,18 august 2014 patrick orlando flight detail departure go well however food serve flight limited choice chicken sausages fine ran could offer verge option past father law eat end 2 bread roll lunchdinner serve within first hour 8 hour flight 7 hour later serve snack one option coronation chicken chicken 2 party 6 like father law nothing 1 4 pretty poor show always travel virgin mexico june year economy class offer menu three choice lunchdinner enough everyone snack serve option give enough virgin also provide good entertainment system date film game something need long journey not able provide competitor definitely offer value money not fly dont like limit choice however would definitely prefer fly virgin future opinion flight enough food passenger look offer coronation chicken go well large number passenger happen good old ham cheese,Economy Class,3,3,3,2,0,1,1
2,always customer review,flew a380 laxlhrjnblhrlax august 2014 business class plane design someone never fly seat close together no room window side get seat flat person put foot rest place stand step person next get aisle addition person window seat get food hand front face person aisle put many people row seat narrow virtually no place small drawer seat personal item use flight without get seat get something overhead,Business Class,2,4,3,2,0,3,5
8,always customer review,journey boy connect flight surprisingly enough transit want bad aircraft 77200 get complimentary upgrade world traveler world traveler plus seat good spacious service professional food nice especially english breakfast serve prior land drawback absence overhead air event time make little stuffy flight entertainment lack variety embrace example overall pleasant experience mind fly,Premium Economy,4,4,3,3,1,4,3
3,always customer review,sad say miss big opportunity new 787 a380 enter service old sub standard business class seating retire 747s compare many airline premium service poor dont know keep 4 star rating cabin crew excellent though concede food poor speak ruin swim grease laughingly refer mixed hollandaise sauce make disgust mess 787 good improve system screen small show take landing unlike economy premium pay get less,Business Class,1,5,3,2,0,1,3
10,always customer review,flew luxemburg afternoon flight enjoy delicious afternoon tea champagne husband birthday flight attendant efficient jolly felt much really nice birthday celebration sky baggage receive quickly flight travel back economy really good drink biscuit crisis problem no place aircraft park get due bad weather quickly could want bad,Business Class,5,5,3,4,1,5,4
4,always customer review,835 dublin july 2014 leave dublin 1305 travel plan sufficient time connect flight long long leave dublin pilot open good day fly reach informed due thunderstorm divert patrick run fuel summary sit tartar patrick two hour scant update would take temperature inside cabin become oppressive added misery reach staff opinion ineffectual sorry shrug shoulder no real assistance passenger connect flight lucky manage get flight long long chatham pacific moment spare dash terminal 3 whilst understand volatility weather real point review appear abandoned basis customer service clearly reflect absence top 10 airline rating could lot good,Economy Class,3,3,3,4,0,3,1
9,always customer review,flight 937 dusseldorf london march 932 back dusseldorf march flight serve virus a319 cabin good shape seat pitch 34 inch width 17 inch lounge u airport owned lounge quite nice nothing special lounge good lot space even busy time anyway know time quite empty no check hand luggage 937 delay 1 hour due foggy weather london nice staff start serve drink reduce wait time ground branch serve takeoff choice cold latter assert cheese meat breadrolls warm cheese ham croissant salad drink include champagne serve twice enough relatively short flight check 932 buy liquid quick also friendly staff lounge write busy worth reduce wait time nice flight attendant drink serve 3 time light dinner mixed salad no real flight entertainment like intraeuropean flight small vs flight information,Business Class,4,5,3,5,1,4,1
8,always customer review,heathrow newark 787 flight pleasant comfortable leave heathrow 1 hour late arrive time seat comfortable food ok service excellent walk outside rain catch bus take u plane would recommend due service heathrow,Economy Class,3,5,3,3,1,4,4
8,always customer review,back aug th lhrhkk club world upper deck overall good flight service bit robotic pre departure drink offer main breakfast serve main course often healthy light meal taste want try avoid heavy meal bed surprise limited wine selection two white two red no saul bland taste connoisseur may felt restricted choice staff overall pleasant happy help ask practice passenger include ask thing attend without request seem 5 minute slow drink round meal service etc small complaint however manage solid 7 hour sleep overall experience good entertainment system a380 much improve good fly vast etc window seat certainly private feel much spacious storage compartment window would recommend especially middle seat solid business class still lag behind like c sg primarily service seat layout britishness product still make smile,Business Class,4,3,3,5,1,3,4
1,always customer review,june 2014 wife daughter board boston door close ready depart london baggage cart hit airplane declare understandable hour tell plane would not depart no room plan day call friend make arrangement customer relation help offer always help ground say no hotel voucher really yes really think always standard air travel alternative not book always great long everything go plan anything go wrong confused people no idea help,Economy Class,1,1,3,1,0,1,1
10,always customer review,flew sydney singapore london return thoroughly enjoy flight good food good service would definitely use 2015 planned flight solo thank always,Economy Class,5,5,3,5,1,5,5
9,always customer review,houston two u travel use avoid apex companion voucher excellent cabin crew sector good selection wine food pretty decent particularly outbound staff houston even find return upon left aircraft outbound sector,First Class,4,5,3,5,1,4,3
3,always customer review,travel lhryyz back 9 july return back july check absolute breeze include security take 5 minute gallery lounge south end awful poor food dirty furniture smell toilet outbound aircraft gang surely one ancient 747s existence judge state interior least main cabin board window shade 1020 departure stay entire flight include takeoff land peculiar head cabin service person say keep sun question new policy daytime flight depart arrived minute late no issue food service average usual nowhere near standard international business class elsewhere immigration baggage delivery swift return departure formality quick painless lounge person ok nothing special aircraft time gbgyc upper deck reasonable condition although always club world seat little storage space whole backwardsforwards concept something personally dislike food almost nonexistent 2310 departure people sleep would understandable proper breakfast offer unfortunately no good go macdonald unripe fruit sort egg bacon coffin awful also person window seat something eat drink every time crew member come order would lower partition pas disturbance create service policy poor seat design lazy crew flight time arrival process ok baggage delivery slow experience expect day average best,Business Class,2,2,3,2,0,1,1
9,always customer review,flight heathrow newark new dreamliner fantastic comfortable quiet clean cabin crew superb professional customer service priority appreciate fly new aircraft make difference flight however continue invest fleet maintain excellent level customer service see no reason fly another carrier especially consider avoid point usage allow point spent flight virgin however dictate many point spend flight give flown virgin many time nice attempt virgin advertise terminal 5 however sit terminal 5 experience quick easy run terminal board brand new aircraft hard see advertisement work,Economy Class,4,5,3,5,1,5,5
10,always customer review,great service changer western france embrace 175 london city airport convenient london dweller flight comfortable saturday flight outbound totally full time attentive cabin crew comfortable not even breakfast disappointing hard croissant ham cheese could spoil positive impression come back wednesday less halffull double drink snack round ticket 120 return seem reasonable consider alternative region ryanair hour start almost much factor extra price luggage snack win hand,Economy Class,5,5,3,5,1,4,1
10,always customer review,great service changer western france embrace 175 london city airport convenient london dweller flight comfortable saturday flight outbound totally full time attentive cabin crew comfortable not even breakfast disappointing hard croissant ham cheese could spoil positive impression come back wednesday less halffull double drink snack round ticket 120 return seem reasonable consider alternative region ryanair hour start almost much factor extra price luggage snack win hand,Economy Class,5,5,3,5,1,4,1
6,always customer review,lister 30 july j class virus 320 expect however disappointed seat ok not particularly comfortable food average choice fruit meat latter either poor cabin crew automatic mode no smile whatsoever interested chat front cabin complain not sure no flight entertainment altogether not even share movie however depart time arrive 15 min schedule price cheapest ever business class seat fly keen intercontinental flight quality superior european route,Business Class,3,3,3,4,1,3,1
7,always customer review,upgrade premium economy business yer vancouver london club world cabin full couple passenger upgrade first despite staff friendly helpful although food want great chocolate desert delicious though seat nice wide facing reward 747 could sit right next someone dont know lot choice many new move choose altogether good flight,Business Class,4,4,3,4,1,3,4
1,always customer review,upgrade business class return flight verona absolute disgrace flight leave around 1130pm lounge close 920pm lounge awful dirty little way business class facility flight cattle class see organisation courtesy easyjet flight board like rugby serum no priority board spend 20 minute bus no air condition cram packed hot condition flight run food bad flight memory absolute shock customer service absolute joke audacity claim business class accountable n trade description act,Business Class,1,1,3,1,0,1,1
10,always customer review,amply economy embrace aircraft halffull time short flight high standard cabin service wine small snack offer excellent flight respect,Business Class,4,5,3,5,1,4,2
8,always customer review,portolhr economy push back late arrive time flight full good cabin service sandwich drinks good standard overall,Economy Class,3,4,3,5,1,4,2
5,always customer review,122013 lhrlax a380 aircraft clean seat comfortable leg space restrict computer instal underneath seat front amnesty kit contain cushion blanket headphone toothbrush no eye shade ear plug food way selection tibia nasal macaroni cheese average quality follow small ice cream sandwich breakfast croissant fa lack courteousness friendliness motivation flight repeatedly no reaction call button several hour not present cabin ifesystem good big selection move documentary etc due malfunction system restart erased reference experience always not compatible flag carrier due lack service restrict seating,Economy Class,3,2,3,3,0,2,4
8,always customer review,lhrsin 26 july 2014 upgrade ftp club world even chance ask value money 5 pay flight flight go well even manage sleep fold flat bed cabin crew pleasant helpful one attendant retrieve u adapted luggage could charge phone little surprised want u port seat upstairs 747 attendant appear passport control hall call without success unfortunately look passenger leave glass behind food absolutely fine burgundy little drinkable probably one good flight give take do sufferance one pretty good overall,Business Class,3,5,3,5,1,4,4
4,always customer review,july law orlando drink service crew good champagne upon board top without request greatly appreciate food not outstanding pleasant enough overall cabin service good several service drink top request let flight number unduly child flight outside seat port side 8 9 year old child front get seat every five minute continually throughout flight younger sit also point manage stay put attempted avail flat bed three time child stand leg clamber seat parent child never intervene check child behaviour although well aware behave wife not much luck either couple rear sit throughout flight cross legged isle play child toys wife struggle pass every time wish use toilet surely trip hazard many child flight well behave do parent set boundary offspring whilst not hold responsible child behaviour feel club world cabin sort announcement make request passenger child respect comfort fellow passenger club lounge patrick like kindergarten another story,Business Class,4,5,3,5,1,3,2
5,always customer review,lhrcphlhr business class joke scruff aircraft grip upholstery dirty cabin chaoticslow service know short flight 90 mind take hour get one cup cold strew tea flight attendant include manager seem clue seat actually narrow economy x configuration middle one kept vacant flight entertainment easy price pay absolute disgrace seriously think id good experience easyjet,Business Class,1,1,3,1,0,1,1
7,always customer review,lhrcdglhr outbound a320 267 return a319 277 neuro traveller flight board efficiently depart arrived time seat bit tired comfortable enough 60 minute flight exit row 9 a319 worth take available provide extra bedroom refreshment flight short anything else,Economy Class,3,3,3,4,1,3,1
10,always customer review,toronto london ftp 787 london toronto club world 747 element flight seem back old self dreamliner ftp time best cabin service give experience male attendant smile enough professional seem dropped nice touch though no hot towel soft drink take menu card look like ftp seem devote fast bar service good entree ftp service march breakfast revert coffin coffin juice paper cup really insult overnight flight ill think penny pitch land early heathrow fast bag end good overall flight return flight club one best ever lounge good range hot cold food though furniture still need replace board two male crew upstairs lumbo superb friendly helpful start well champagne take due delay board fast bar service excellent lunch sea bass exceptional calm oasis upper deck allow sleep tired afternoon tea serve real personalised service smile remind old time best time land fast bag finish excellent flight often answer variable cabin crew,Business Class,4,5,3,4,1,5,4
7,always customer review,flight ba274 lascar 862014 board give b747 flight time smooth watering average small portion quality much less standard crew good see long time flight 2 drink round make 95 hour flight everyone know not enough seat good enough bedroom,Economy Class,3,3,3,4,1,3,3
10,always customer review,ba2262 feb 2014 jamaica london patrick no need climb anyone leg close toilet galley help seat good good space great meal chicken carry good nice bottle wine help steward helpful go grenade soon see first flight go try,Business Class,5,5,3,5,1,5,5
9,always customer review,delhi july 23 club world seat quite novelty travel 747 aircraft flight three hour long sit upper deck full not retract excellent service provide two dedicated crew chose seat no one step foot exit also fraction longer seat three window four compartment beneath window store item not use seat bed use z position good relaxing food wine choice good club kitchen well stock main deck treat dinner,Business Class,4,4,3,4,1,4,4
9,always customer review,lhrdme 19 july seat club world fly one convert a321 jet mi use impressed seat configuration 1 2 seat travel alone single seat great lot space place item seat different position arm chair fully flat bed seat also build massage function screen 15 inch size operate remote seat service excellent two male crew member food wine selection high standard,Business Class,5,5,3,5,1,4,4
3,always customer review,ba206 mimi upper deck dinner take 3 hour complete 2 staff obviously not sufficient old 747 screen go colour frustration enough time watch couple move dinner not serve,Business Class,4,1,3,1,0,1,1
4,always customer review,use past 20 year chose move army plan regret ever since use soon possible even fly pay flight find staff sooty bad customer attitude moment try check flight chosen best option multiple stop line check not work told staff member never mind airport not much point report wont anything 24 hour good customer service check 24 hour hand lose luggage twice trip seat change no reason someone else able use original choice not seat problem flight change able change back original booking travelled economy premium economy flown 10 hour no flight entertainment,Economy Class,2,1,3,5,0,3,4
8,always customer review,flight ba935 duslhr 3152014 board genu a319 flight time smooth drink serve together small sandwich crew good seat also fine short flight,Economy Class,4,4,3,4,1,3,3
