OverallRating,ReviewHeader,ReviewBody,SeatType,SeatComfort,CabinStaffService,GroundService,ValueForMoney,Recommended,Food&Beverages,InflightEntertainment
5,always customer review,cabin crew polite unfortunately run chicken ran wine run soft drink food awful flight service disaster not work properly 12 hour 20 mind flight everything count obviously overlooked fair cabin crew polite accommodation never fly,Economy Class,3,5,3,2,0,1,1
1,always customer review,recent flight johannesburg london shock find cramped seat condition world traveller economy class section not able secure aisle seat would make minimal difference anyway allocate middle seat 3 like many men woman 6 ft long legs acute discomfort experience manifest start flight end 10 hour difficult stretch leg time stand seat alleviate leg cramp also cause considerable back pain offer swap seat lady adjacent aisle seat unwilling prerogative become necessary disturb number occasion take walk along aisle order alleviate leg cramp cabin staff cooperative allow use one seat order stretch legs return mine period turbulence read similar review make wonder always bother take notice continue treat passenger customer appal fashion 10 year ago experience appal flight burn fire london via always albeit different reason swore would never use felt would give one chance mistake world favourite airline dont make laugh,Economy Class,1,3,3,1,0,3,3
2,always customer review,heathrow boston call queen sky grandmother sky go ftp ancient 747 tiny monitor badly scratch screen awful selection move music food ok crew good not worth money well economy,Premium Economy,1,4,3,1,0,2,1
1,always customer review,flight cuba travel 945pm outdo 320pm oncoming heathrow travel economy seat cramp hard freezing cold cold fact passenger wear coat blanket well food awful no choice whatsoever ask coffee cold wait hour ask receive flight attendant flight not look smart appear want perform duty quickly possible without care passenger wish could stand chat back flight catch well flight easyjet,Economy Class,1,1,3,1,0,1,2
3,always customer review,lhrcdg return outbound flight ok nothing special always seat new fit seat european flight meal abysmal compare return flight really annoy one rude look bore tire last flight day show no interest collect use cup know short flight unacceptable shame see great airline decline like,Economy Class,3,1,3,3,0,2,2
3,always customer review,0058 cape town london heathrow seat check direct club world check one bag not label first priority label little annoy way first luggage last carousal board via gate 2 world traveller plus section annoying happen board disembark way electrical problem entertainment light resolve two hour no first amnesty bag board no sleep suit offer not board either seat muddy din keep collapse st month new wine list available one glass mersault no board offer 2 last month white alternative butter breakfast rapid worried bag without priority label come bag first luggage come long class travel clear baggage hall disembark door 1 however crew pleasant apologetic pay extra back club world u time start try airline well,First Class,3,4,3,1,0,3,2
1,always customer review,loyal customer last 10 year progressively see service cleanliness interest client satisfaction decline come back nyclhrdubai trip not fly several reason seat business class noticeably filthy crime seat hair pillow tell attendant flush pillow walk away wound not fill breakfast form 5 minute plane not even take told would not get breakfast serve raw chicken express interest another dish tell passenger eat no dish plane dish take away no follow apology not even extra bag nut ensure not hungry 75 flight perhaps disturb part travel staff apologetically arrogant disinterested unapproachable response favor customer pay nearly 100 u round trip ticket afraid speak staff highlight dirty seat food not cook seat two leg break screen not work three leg plenty first class carrier become customer,Business Class,2,1,3,1,0,1,3
4,always customer review,flew amslhrjfk return dec must dec amslhrams a321 first thing notice cabin interior although clearly old bird new interior comfortable warm feel yet also modern nice come leather seat leg room sufficient flight say 2 hour service expect quick drink nut though sandwich would nice midmorning flight clearly watch product competition route free newspaper available upon board contrary intercontinental stretch lhrjfklhr b744 totally different experience transfer easy enough although get feel like control passenger flow max hey also advertise like one building not case acceptable find direct bus gate actually board fully book b744 bush one stairway door available entire plane give 788s completely cold dark occupy airbridges felt totally unnecessary turn dated 744 mostly club world first seat economy plus economy consist 2 cabin section together rest plane premium product lose premium clientele warp speed prime example service board nice enough food pretty ok plenty drink choose seat date sometimes broken adjustable near would adjust slide back slowly problem sector well bring tablet date not worth twitch cabin crew make difference though sector welcome friendly yet professional helpful arrive early morning course mark hard stand wait turn 20 minute non ventilate cabin get bus one exit use not acceptable disembark computer plane 100 pay bush well ok fully load 744 come,Economy Class,3,4,3,4,0,3,1
4,always customer review,lhrzurich trip get good start north lounge not busy make whole experience relax rather endurance test busy nice early light lunch aircraft new a321 like plane jam end end plane new club europe seat remind well seem miss opportunity develop product could really high quality unless seat row 1 leg room appal economy old ce seat centre seat 3 seat table quite logical escape seem imply suit whim seat three passenger not two grand opportunity stand competition clearly establish comfortable wide ce seat time justify high prick no wonder travel industry award service provide frustration another light lunch couple gin tonic nice fas great flight leave minute late whiz rich 80 minute great world favourite airline try world frustration airline,Business Class,1,4,3,3,0,4,1
1,always customer review,fly back milan jan th mist pilot actual characterization flight morning delayedcanceled snout no delay give check gate upon board captain inform u mist hold ground 2 hour connect flight 25 landing flight attendant assure flight delay therefore mine likely upon land sea canceleddelayed lose soul immediately tell force miss connection flight time force join long line give ever see rebuke never move told another set rebuke desk available upstairs faster cross border control take long upstairs take 5 hour get close desk still least couple hour away finally manage join free wife call office get revoke online revoke flight wrong way around point obvious agent tell computer pitch promise call back finally call back get revoked flight next morning check could not check jfksfo issue ticket take 90 minute multiple interaction 3 different desk get solve nearly missed flight suitcase never load flight get take 5 day get suitcase back never fly always,Economy Class,3,3,3,1,0,1,3
2,always customer review,return flight washington dull club world check fine even layout check area intuition security efficient however lounge overcrowd noisy minimal service basic comfort outbound flight a380 board rather chronic due gate area small large passenger compliment flight push back time club world cabin upper deck could best describe grey functional reasonably clean not spotless despite relatively new aircraft feel slightly shabby already club world seat forward face aisle comfortable enough entertainment screen rather small choice move want terribly extensive everything apart insert u power socket work general layout cabin terrible not window seat middle row passenger step legs aisle seat passenger get seat privacy screen seat lower takeoff land meal service find star rather disconcert close neighbour face make everything feel cramp cheap meal fine crew polite efficient overall id rate outbound experience okay business class flight return flight experience far okay flight depart 1020 pm cancel 6 hour prior departure due mechanical issue tell no club world seat earlier flight night could make push would fly back economy ask flight baltimore hour later tell yes club world seat available even ask revoke onto flight instead arrive check inform unfortunately actually club world seat available would fly back world traveller plus flight rather old 767 cabin interior date shabby cramp minimal overhead luggage storage world traveller plus seat cramp uncomfortable tiny entertainment screen flight food bland crew efficient not terribly friendly flight leave arrived time passport holder immigration quick baggage reclaim take long bag arrive within five minute reach baggage hall,Business Class,3,3,3,3,0,3,2
5,always customer review,travelled business class begin returned san diego january business class travel rare treat u understand persevered unique forwardsbackwards face seat layout sit 11 hour face face strange awful lack space create curved partition seat cabin crew great food average flight entertainment system abysmal poor choice terrible picture quality outbound upstairs 747 two attendant assist 16 passenger good job keep two toilet clean give circumstance flight experience fantastic however give negative detail would classify average returned 77 negative feeling sadly stick plane 40 mind land await bush disembark,Business Class,3,4,3,3,0,3,2
1,always customer review,take return trip dublin christmas find extremely disappointing principal complaint dirt seat floor area look not clean many flight also 58 not tall still find seat cramp uncomfortable,Economy Class,1,1,3,1,0,2,1
2,always customer review,wife fly barbadoes late november pre book seat online fro occasion seat already occupy boarded flight attendant attitude towards matter return journey best rude helpful indifferent ask drink complete siege 2 hour flight claim run galley drink supply return try obtain refund pre book seat prove difficult overall get rank one bad airline travel staff generally poor indifferent attitude penny pitch border mean poor bedroom sad say embrace airline put national airline absolute shame,Economy Class,2,1,3,2,0,1,3
2,always customer review,lhrsin a380 first class seat k crew professional time forgot seat k exist no welcome drink 15 mind pass no water top ask 3 time forgot wine match first course everything hand ok comment new waste menu good flight business c day later food quality crew overall service another league far outdone first product waste money crew need restrain,First Class,2,1,3,1,0,4,1
3,always customer review,london patrick mauritius december return th january 77 aircraft economy class never travel economy class bit eye open particularly 12 hour flight seat far close together quite uncomfortable middle seat drop tray broken passenger front put seat back use tray ask steward ask put forward bit shrug say nothing poor unfriendly service absolute rubbish food mile behind far middle east airline still charge no idea people use,Economy Class,1,2,3,1,0,2,2
2,always customer review,bangkok london heathrow 8 see 2014 flight always stint everything dont mind frugal airline long fare cheap always not cheap soon air temperature plummet everyone airline blanket not enough stewardsstewardesses forty minute welcome board drink no small snack not even small packet nut seatback not work section man next move another seat seatbacks check flight however eventually work small number film show never hear no game option first meal frugal second meal no salad no bread roll dreamer even tea whatever quality meal serve dreamer cancer pretence quality snack wait available limited amount always even run beer system pay book certain seat dont miss trick resent pay book certain seat flight expensive good time slot no stoper never,Economy Class,4,4,3,2,0,1,1
4,always customer review,ba191 jan london heathrow austin bedroom economy small 62 dont fit long haul flight recently sit knee stick aisle adjacent seat space 10 hour,Economy Class,2,3,3,3,0,2,4
4,always customer review,return last friday morning reasonable flight although delayed hour half main meal okay breakfast appal stale croissant jam pay good money flight really disappointed quality slip away,Economy Class,2,2,3,3,0,1,2
2,always customer review,back fantastic 25 week trip thailand fly bangkok 77 aircraft definitely would choose another airline next time fly must december 2014 crew surly inattentive ask drink seem really put one crew swore communicate colleague drink service within ear shot u outbound run meal choice small meal time reach u verge option flight crew camp galley back seemingly party colleague whether work not felt position ask water snack flight entertainment system streak across rubbed make move hard see return flight crew jan much less surly conspicuous absence meaning try wade party back try get water snack flight two passenger flick raisin cabin onto passenger might spot cabin crew presence flight entertainment system major issue mean work demand make hard plan view move 2 small meal either end 13 flight limit option snack one staff member say little left allow passenger grab 5 packet tray table broken seat b also crew say early flight know wanted sleep flight leave midday not call night flight use love fly always impress service past plane crew seem tired sorry say neither partner enjoy experience look eva one middle eastern airline next time,Economy Class,3,1,3,3,0,2,2
3,always customer review,wife travel manchester la begin via heathrow flight manchester delay arrival board pass fine man no good queue 2 hour get print others problem miss main flight staff rude jobsworth take great pleasure cause maximum discomfort 747 seat flight terrible like small deck chair legree movement person behind felt even pillow seat back compare u air seat much small far basic seat totally unsuitable long haul flight entire cabin extremely cramp aisle narrow anyone not slim tends bang seat every time pas bring whole new mean cattle class cabin staff efficient professional food fine not large person certainly not overnight badly cramp would never choose long haul flight travel manchester la begin 2 3 time year far bad carrier fly especially add extra cost seat selection etc poor,Economy Class,1,5,3,3,0,5,4
3,always customer review,regularly travel ban addition foot u make international connection difficult use newly refuse a320s route one speak another row seat 1 10 already face overpriced flight insist make journey less comfortable less cost,Economy Class,2,2,3,1,0,2,1
6,always customer review,not travel almost 7 year result move asia use carrier like afsqemirates fly premium 747 horrify see premium product not change last 10 year quite fleet compare european asia carrier really show entertainment screen absolutely tiny charge point still ridiculous adapted pay arm leg please find mine 7 year back must go look premium product wake call food okay nothing perfectly satisfactory service board seem friendly efficient however state uniforms staff shock not sure case poor quality material lack attention appearance remember strap line world favourite airline sadly slip quite long way back,Premium Economy,2,4,3,3,0,3,1
3,always customer review,flew mimi heathrow nightmare attendant watch struggle 2 small cabin case not offer help another passenger put hold attendant stand watched clear could not gather meal serve say husband want anything u favour ask nothing whole trip arrive heathrow yet stand watched struggle get case husband one arm could not help travel many time always find staff attentive sadly not occasion,Economy Class,1,1,3,2,0,1,3
6,always customer review,cairolhrsfolhr overall suffer fleet desperately need replace 747 must 20 odd year old look ancient tiny screen virtually inaudible sound minuscule choice seat ok actually moderately comfortable economy staff well use flight cairo much new virus a320 long haul configuration much good big screen lot movie choice comfortable seat charm cabin crew show could newer fleet bit itinerant rare chance see transfer like well make connection oh design massive put bottle neck 5 ten transfer desk tens thousand change plane every hour transfer hall massive full staff rather anxious traveller get miss connection would sort else keep lose transfer schiphol overall get impression live captive market london provide hundred thousand rich people want long haul direct fly no competition ever global regulation long haul business go way short haul embrace play easyjets role time,Economy Class,4,3,3,4,0,2,2
1,always customer review,use always number year work leisure trip nonexclusively must say noted gradual continue decrease service quality recent return flight johannesburg travel infant delay 30 hour way delay handle terrible minimal staff mean take three plus hour get checked hotel try arrange return minimize wait time little one take 5 hour two staff serve 400 passenger no concern customer try call head office less helpful book agent intention avoid possible many case cheaper alternative,Economy Class,2,1,3,2,0,3,4
1,always customer review,lgwmla crazy reason still fly always pay club europe follow trip come sens apart berlin trip already pay may say goodby business travel virus 320 previously own mi not difficult work still show mi banner inside plane never use business seat miserable 30 inch pitch not even curtain divide club economy think go get away type robbery much longer dont know unless alternative carrier offer proper club facility low cost airline around europe,Business Class,1,3,3,1,0,2,1
6,always customer review,mimi brussels change heathrow terminal 5 lounge mimi ok ample choice spirit basic champagne food lot cold cut cheese party plane rather dated 747 not clean fas courteous extremely friendly great choice good champagne wine spirit fails poor quality food extremely basic without luxury item not acceptable first product ok seat k give assistance sleep position connect flight brussels inform friendly courteous cancel fruit latter special meal fruit also expensive move company long distance flight,First Class,3,5,3,3,0,2,3
4,always customer review,flew denver colorado 261214 6115 ski holiday absolutely disappoint outraged rubbish food serve flight obviously consider enable class enable shall truly disagree awful food coffee rubbish ask water never get flight entertainment also poor film stop 30 minute report system passenger male steward fine happy one female stewardesses miserable felt put ask drink never arrive anyway think get rid superior lucky fly u attitude not fly help,Economy Class,4,2,3,3,0,1,4
5,always customer review,fly siberia madscl return journey burn fire underwhelming old tired plane 77 343 set 13 hour flight compare far comfortable 242 siberia screen small airline limit option uncomfortable seat minimal leg room fa adequate meal dont understand star rate siberia star charge much european airline dont even want try really disappointed state flagship carrier go compete embrace later etc,Economy Class,2,3,3,2,0,3,3
1,always customer review,ex pat decide fly flag seattle back england november 2014 celebrate birthday accompany wife son daughter spouse 2 year old grandson u spend considerable amount money fly economy class short time flight soon discover economy seat 77 extremely small uncomfortable close seat front u almost no bedroom arrest fold halfway wonder genius come one aside serve u storage passenger stuff call food drink never saw cabin crew direction even come around collect trash sit amidst even check see grandson need anything far fly wont next time,Economy Class,1,1,3,1,0,2,3
1,always customer review,wife go london patrick camp th november 2014 previous flight destination know already not much expect old 77 plane loud tire staff not really interested work automatic seat old dirty shabby look no space cold freeze leg old screen seat nightmare watch broken sound system food top whole experience awful full preservative degrade even sit call wooden class last 3 year fly camp nothing change,Economy Class,1,2,3,1,0,1,1
2,always customer review,club world st lucia december service dreadful even board aircraft wife ask glass champagne wait takeoff hostess say would open another bottle walk away not return give cost ticket would buy bottle many many time like watch move map progress flight 8 hour important guess video system not work several customer around complain offer compensation 60 cost another ticket far concerned keep voucher wife not fly ever,Business Class,4,1,3,2,0,2,1
1,always customer review,always call full service airline seem think mean provide packet crisis cook drink choice call full service even run crisis 45 minute flight london city amsterdam really poor,Economy Class,3,1,3,1,0,1,1
2,always customer review,lhrsfolhr keep think improve 747 route fall bit business class configuration terrible face complete stranger attempt climb passenger go bathroom seat narrow table unable dinner unless use knee hold food leg awful bad come also club kitchen pathetic system bad airline please travel embrace see do staff way upper deck nice attentive however return upper deck staff verge gather serve dinner severe turbulence could not eat could get dinner finish sit rest flight go galley get drink ignore call button empty sat table two hour dump galley breakfast consist hard fruit greasy bacon tiny roll leave beaten keep book blind loyalty brain san run december decide no get bad,Business Class,1,2,3,2,0,1,1
2,always customer review,must au habit london delay two hour no voucher offer no welcome drink paper offer ground sector not screen open front row watch safety video no cabin check do one side ex au habit venus leave seat arm middle night crew not seem supervision experience,Premium Economy,4,1,3,4,0,3,4
5,always customer review,flew manchester return christmas period dreamliner comfortable section journey short trip london dreamliner narrow uncomfortable read review hopeful would better review 333 seat far cramp narrow seat leg room acceptable sit back row front cabin economy choice reduce risk kick behind good choice pick side without rest room behind toilet noisy busy food typical air line food crew variable outward journey crew great return less pleasant light dim late flight crew not use variable light gradually light cabin flick switch return canada month not use despite husband executive club membership still great short haul need bethink dreamliner experience,Economy Class,2,3,3,2,0,2,5
3,always customer review,travelled london heathrow tokyo hand overall not pleasurable experience seat uncomfortable blanket poor quality seat cram close one another pillow provide also poor quality entertainment system great show terrible move one headphone work occasionally sound would black system suffer malfunction smooth air food delicious tea coffee poor staff service good still lots room improvement aircraft experience seem old date compare carrier fly,Economy Class,1,2,3,3,0,4,2
2,always customer review,hammer club europe seat new cabin dear oh dear surely no one within could say seat adequate people pay premium find new seat absolutely horrible tight unable use lawton fly club europe no longer justifiable no longer possible work flight yes luggage rack move eye level not give 4 inch lose move seat closer together seat also hard extremely uncomfortable dear please reconsider terrible new seat attractive cabin alone not make business class useful business people,Business Class,1,3,3,2,0,2,3
2,always customer review,travel club last week make outbound trip codeshare flight excellent pay extra 170 ebook seat upstairs ridiculously expensive several year since last tried club transatlantic flight frankly shock bad product become compare embrace business class id experience far east 6 week fast become lady airline business seat no longer comfortable window passenger step foot total stranger next row get aisle entertainment really poor bad food would disappoint get rubbish like serve economy one pay thousand pound privilege breakfast joke glass orange juice accompany slice fruit melon offer tiny bacon roll wife request special vegetarian meal bacon roll come along cabin crew first offer one say oh sorry course vegetarian no alternative never,Business Class,2,3,3,1,0,1,1
2,always customer review,good flight barcelona find return switch duel flight pay refreshment write complain no reply several week write eventually receive apology no explanation pay food,Economy Class,2,2,3,2,0,1,1
4,always customer review,lislhrvie dec 8 leg virus 320 club europe business class leg time seat economy seat middle seat leave untold fear new slim seat less comfortable reduced seat pitch check li handle rather surly agent typical otherwise friendly airport business class wait line short overall ok lister leg rather lacklustre inattentive european fleet crew initial service food drink service consist clear dish board sale business class flight attendant behind curtain read magazine chat rather attend passenger 11 business class food serve plate cold cut roll three thin slice fruit basically make sandwich plate extremely disappointing poor lunch flight schedule arrive heathrow 1 pm thrive leg service wasafternoon teameaning sandwich however time least appropriate due time day full bar service flight french white wine serve ok mixed fleet crew second leg interested job standard regard friendliness attentiveness transfer procedures terminal 3 fast friendly even extra security check require transfer even intra haste free easy gallery lounge oasis rest amid busy airport comfortable excellent drink selection decent food selection include several good warm choice various carry lesion porter use share blue lounge small offering rather limit limited snack ok drink least good nespresso coffee although small not crowd plus deliver good basic product economy standard fail see real business class service offer not seat wise not meal wise not service wise save grace gallery lounge heathrow good service thrive leg not recommended business class within europe base experience oneworld sapphire,Business Class,3,2,3,2,0,2,3
3,always customer review,law ti club europe disappointing downgrade ce service extent not really worth pay extra short haul little leg room new seat no different economy yes middle seat not occupied partner would like additional leg room not good enough pay extra sit angle fit seat new seat uncomfortable well lunch service reminiscence economy food ray cabin crew best full club cabin ce clearly still popular moment even revise cabin layout much long no longer recommend four hour shorthaul although good timekeeping shame allow happen think,Business Class,1,4,3,1,0,1,1
5,always customer review,lhrsfo club world find nodding negative yet actual feedback others regard premium product online check board smooth uneventful whoever design club world seat need head examine board sign product fire seat narrow no space put drink without lower din table plain stupid step another pay get seat seat window another stupid concept design offer absolutely no privacy seat aisle food okay nothing brag definitely not level expect see premium class compare like air france lufthansa entertainment selection poor good ulm screen not good size fly crew ok order beef pay next even though order first neighbour get last order fair enough end turkey roulade ok crew apologetic not attentive flew carrier honestly say little enthusiasm show crew shame opportunity look st class menu frank carrier not offer caesar first class cabin view time make observation 2 month travel mexico price comparison lufthansa not far apart former slightly less suspect fly lufthansa likely enjoyable base experienced journey see return flight might tilt view would not pay publish c f class fare product line not quite price waitrose test asia,Business Class,3,3,3,1,0,1,2
3,always customer review,sanmuc conference hold oneworld sapphire status yet webster recognize wanted charge advance seat assignment several phone call no solution finally call american airline verify status assign seat advance check san cramp disorganize no offer upgrade next class service big class 14 full lounge amaze board 77200 3 class service plane outdated no outlet charge iphoneipad good screen slightly big phone 6 screen good control inside seat one slight move volume channel change frustration cabin crew clearly care less passenger meal service want start 2 hour take slow seat hard whip break ill never fly sailor route equipment good expectation turkish premium economy significantly well however switch back oneworld dont many choice need game expect remain competitive global world even well economy,Premium Economy,2,1,3,3,0,1,1
1,always customer review,washington arrive early 1830 departure intend eat new executive lounge two month old good set indeed plenty seat well spread comfortable food plentiful freshly cook varied taste no complaint far seat two forward seat upper deck a380 seat b happy face wife really would not happy star stranger longus flight hope weird seat design change near future call late club world seat rather gloomy grey colour fact whole cabin alliance different tone grey time since fly club last 77 antique 2010 absolutely sure new seat small push back time soon light dim well put way tried get sleep horrendous experience 35 year aviation travel complete hundred flight far bad ever simply could not get comfortable drift sleep temperature fine noise level minimal bed rock hard narrow short seat control fiddle not user friendly arrive without much 15 minute sleep no difficulty sleep 77 club product back 20 kill heavy product not cheap sector high 700 return although purchased ticket avoid st class outbound club return save grace strong tail wind shoot u across pond 65 hour wait get,Business Class,1,3,3,1,0,1,3
1,always customer review,worst ever experience mean v ever not airline v contrast nonexistent resolution appal like watch grain black white picture dark strain eye see cabin light impossible see want seat colleague could see walk around cabin standard v cabin not problem mine tray table fly barely unable without use knee prop table 15 degree angle drink slide twice flight want even turbulent power socket flight originate run airline socket not u socket food adequate nothing special give equivalent meal economy class airline business class meal far exceed furthermore side salad come frozen not bite cold frozen solid clearly keep close shill unit finally club world cabin run tonic water no attempt make cabin crew go check trolley different cabin case sorry none trolley level service expect pay nearly 300 flight first time fly club expect level service equivalent business class airline wrong,Business Class,2,2,3,1,0,2,1
5,always customer review,outbound 77 sin bind 747 outbound flight delay seem happen regular basis flight meant miss connection flight ok water ridiculous 11 sector 2 choice meant run chicken 5 row everyone else make vegetarian option flight back time still 2 choice meal crew excellent friendly unapproachable limited compare middle eastern carrier really need game compete embrace etihad later route also much easy fly airline part london southeast england long haul law,Economy Class,3,4,3,2,0,3,2
1,always customer review,tea law dec pe total monopoly londontampa rout dont know fly every six week normally club world sometimes premium due huge price variance quality plane route importantly service staff attitude way standard would expect trip no exception old plane miserable arrogant staff poor service pray every time fly another carrier take slot camp grow airport definitely lose business suspect many others,Premium Economy,1,1,3,1,0,1,1
3,always customer review,lhrwashington 77200 trip get good start concord st class lounge nice champagne nice quiet alliance like place start show sign wear tear lagging seat cushion plane late st class 7 passenger include wife seem little large st travel month ago a380 maybe hideous centre console house fold table small rather take half space start small appetite amuse fouche absolutely hideous sort drill cheese burnt bit sort conscious foul leave lot langoustine start ok mushroom wet horrible texture mouth soup nice cod dish good wife say speak two way ok raise part not eat wine ok service fa fine term overall quality really fail consistently deliver matter curiosity source way price day leave 5543 one way insane price pay would furious product experience travel st worth sale offer avoid travel back club experience slightly short flight home first not worth money avoid disappoint really careless come understanding quality,First Class,3,4,3,1,0,1,1
4,always customer review,1282014 pro light window blind large personal storage pu food son seat not conform lounge chair without motivation sleeper section no bedding provide except use throw pillow last seating four middle seat crowd area much bathroom small cabin dirty advise fly 77 route,First Class,1,4,3,3,0,4,2
1,always customer review,always not interested provide normal business class comfort quinine even lounge route cancer route nasal rout flown recently show clearly presumably not gather little no competition sadden make clear decision holiday type route provide absolute minimum everything one example show pathetic become cutback many problem encounter route food awful cancer flight recently merely ask cheese biscuit business class tell could one packet two biscuit allocate one packet per person staff agree pathetic no lounge airport either quote business class economy together no attempt really show pay extra ticket,Business Class,2,1,3,1,0,1,1
7,always customer review,flew return lax a380 condition aircraft good aircraft new first business economy main deck business premium economy economy upper deck good avoid vast space could make cabin look like cattle class food service acceptable not change much except small portion first fly 15 year ago service deliver professional timely manner downside seat design try fit remote control video screen tray table storage space seat back make tray table video screen far small back size experience back make travel experience felt like cattle class seat dimension typical economy seat size airline improve travel experience improve economy seat design bad experience return leg passenger absolutely refuse put seat upright dinner service ask repeatedly result tray slop dinner tray tray table hit stomach cabin crew shrug ask ask gentleman put seat 10 minute come big difference good service not upset customer avoid difficult situation,Economy Class,3,3,3,3,0,3,2
1,always customer review,not believe call plane austin london dreamliner sit call club world equivalent american business class plane awful no room put anything everything mean everything go storage literally look straight person next attendant rude dont waste money nice go nonstop austin london last time ever take flight,Business Class,1,1,3,1,0,1,2
2,always customer review,flew business1st class london dublin berlin london recently virus a130 like 737 three seat side thing different coach put tray table center seat seat cramp southwest airline service excellent seat make bad deal,Business Class,1,5,3,1,0,3,1
3,always customer review,lgwtfs november 2014 flight leave patrick 0900hrs arrive tenerife 1340 hour serve croissant cereal bar plus coffee yoghurt 100hrs no trolley service four half hour flight return leg leave tenerife 1415hrs serve wrap cheese roll either drink bar hot drink drink serve meal no trolley service seat configuration tight say least 58 felt like budget airline flight captain ask u enjoy always hospitality,Economy Class,2,1,3,3,0,1,1
5,always customer review,laxlhrlax a380the first thing notice no longer upgrade avoid unlike day mile attempt bring no availability webster simply try make buy upgrade not good start next lax plane good hour late arrive finally board flight ok food club world menu ftp seat fine enough wine good landing late delay virus spot next abridge not work follow virus spot 35 minute waste sit child build passenger pilot wish lie please consistent route back quite normal feel somehow thrown baby bath water share holder prefer discount dividend doubtful ad prefer use mile upgrade try find flight u book avoid finally pilot lie u sit wait park time stop collecting mile change credit card look honest airline feel,Premium Economy,3,4,3,3,0,2,3
5,always customer review,phoenix london outbound wonderful enjoyable experience problem start return flight home board plane disappointed find old style first class new cabin way old configuration run rip seat attempt work go plug lawton battery find no adapt use since could no longer work decide put movie tiny screen old first class pathetic flight attendant absolute best make issue give high mark try hard possibly could accommodate decide walk back visit friend also flight imagine surprise saw sit business class screen big mine plug lawton new seat point become obvious rest cabin coach business class upgrade make sense thought could not get bad land phoenix face another issue wait 45 minute bag tell luggage still london flown flight issue luggage not plane difference inform landing baggage make would deliver directly home well time nobody inform u stand wait 45 minute baggage claim tell,First Class,1,5,3,2,0,4,2
2,always customer review,biglow premium economy august 2014 silver tier status old plane old version pe seat adequate leg room though cabin crew barely visible 8 hour flight quite short temper serve dinner breakfast webster pe meal advertise choice two dish business menu definitely serve economy meal dinner fairly average breakfast land law consist hard cold croissant jam fresh orange teacoffee end 8 hour flight really disappointing would disappoint economy never mind pe ask flight attendant treat abysmally overall not worth pay extra pe take account poor standard meal especially lack courtesy basic manner show cabin crew,Premium Economy,3,1,3,1,0,1,3
1,always customer review,always reason incapable seat next husband recent 8 hour flight make reservation many month ago attempt several time select seat tell could not advance needed wait get airport first time fly every airline ever fly allow u sit together usually assume married make reservation together time use one credit card pay lot trip actually want sit next tried change seat together representative say separated typical strange plane full family physically separate no apparent reason always fun meet new stranger not fly always,Economy Class,2,2,3,1,0,3,4
3,always customer review,iahlhr b747 old sat upstairs make pleasant charge 129 extra reserve business class seat upper deck not care seat one seat forward one backwards food terrible not really want serve drink unless felt like economy nut bag breakfast not much good flight attendant not friendly,Business Class,3,2,3,3,0,1,1
5,always customer review,yvrlhrams uneventful journey 747 vancouver flashback 1990s dated interior cold colour old seat decline practically face make already cramp space even uncomfortable could also occasionally feel person knee push back seat flight entertainment equally old flurry screen limited choice entertainment cabin crew courteous friendly arrival transfer terminal 5 smooth relax connect flight amsterdam modern virus a319 bright comfortable interiorseating unless reap 747 fleet consider fly virgin air canada even air transit vancouverlondon route,Economy Class,2,3,3,4,0,3,2
4,always customer review,recently fly always europe trip one flight delay due fog london miss connect flight paris stand queue three hour wait reallocate another flight 3 staff serve 200 people not even water offer people wait long queue awful customer service would not recommend anyone,Economy Class,3,1,3,3,0,1,1
5,always customer review,past experience choose long haul return flight south america not got payment stage realise 4 flight one short flight madrid actually plane others siberia always understand flight operator partner agency would expect would adhere standard expect original operator standard poor no flight entertainment 12 13 hour flight poor food last leg journey even expect pay food budget airline full blown price last leg toilet flush destination almost full advice would check actually fly,Economy Class,3,3,3,3,0,2,1
1,always customer review,check toronto ok no fast track apparent although purportedly offer lounge nice preflight dinner ok modest quality wine offer chose aisle seat yyzlhr bad idea seat incredibly narrow not quite wide enough shoulder try sleep not possible flight staff constantly lean across lower partition speak window seat passenger appear staff member determine drink night eat dinner breakfast adequate decide window seat return lhryyz bad idea claustrophobic entire flight manage get one small glass champagne good thereafter no matter many time press call button no one come thus nothing drink glass red wine dinner no offer conan liquor dinner ingredient clearly good well choose everything overlook incredible say overlook mean grey vegetable disintegrate fork meat dry string actually really unpleasant fly number year bit think would pleasant change air canada route change not pleasant one back ac business class way well experience perhaps unfortunate plus side aircraft immaculate clean clearly quite new bound flight spot time,Business Class,1,1,3,2,0,1,3
6,always customer review,not fly longhaul 30 year flight fly yvrlhr final sector round theworld trip say not hurry repeat experience 747436 look tired ready relit breaker yard seat uncomfortable economy seat ever sit despite near wing nice feature lower part seat back fibre not hard plastic enable passenger behind put knee small back happen frequently throughout bump flight cabin service lacklustre breakfast appetizing shame national carrier mediocre product compare embrace air no teacher would mark good,Economy Class,2,3,3,4,0,2,4
2,always customer review,thread club europe a320 seat 1525 departure newly refurbish cabin look class dark brown leather crew excellent start finish however new seat catastrophe not enough leg room hardly decline not possible work lawton business class like easyjet seat business fare price tag food consist finger sandwich stone jam really flight get 1900 local time light dinner appropriate terrible disappointing experience new seat go food must improve,Business Class,1,5,3,1,0,2,1
4,always customer review,dallas fort worth texas london heathrow 192 th november 2014 economy yes rude staff poor food uncomfortable seat travel many airline use enjoy go wrong,Economy Class,1,1,3,2,0,2,3
